,Ticket ID,Client ID,Ticket Status,Agent,Categoria,Brand,Creation Date,Last Update Date,Satisfação
16327,8747,13130,Closed,Agent11,Category14,Brand0,2024-06-25,2024-06-26,Unoffered
16328,9073,8619,Closed,Agent30,Category15,Brand0,2024-06-25,2024-06-26,Unoffered
16329,14688,10438,Closed,Agent18,Category91,Brand0,2024-06-25,2024-06-26,Unoffered
16330,17112,7175,Closed,Agent27,Category43,Brand0,2024-06-25,2024-06-26,Unoffered
16331,5975,15716,Closed,Agent27,Category28,Brand0,2024-06-25,2024-06-26,Unoffered
16332,16407,10575,Closed,Agent27,Category68,Brand0,2024-06-25,2024-06-26,Unoffered
16333,4818,901,Closed,Agent17,Category22,Brand0,2024-06-25,2024-06-26,Good
16334,3583,16406,Solved,Agent18,Category4,Brand0,2024-06-25,2024-06-25,Bad
16335,1642,487,Closed,Agent30,Category4,Brand0,2024-06-25,2024-06-26,Good
16336,10402,18291,Closed,Agent30,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16337,6387,6778,Closed,Agent67,Category101,Brand0,2024-06-25,2024-06-26,Good
16338,2751,4866,Closed,Agent67,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16339,6820,17433,Closed,Agent38,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16340,3540,11314,Closed,Agent30,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16341,13767,1443,Closed,Agent17,Category48,Brand0,2024-06-25,2024-06-26,Unoffered
16342,11468,8615,Hold,Agent10,Category13,Brand0,2024-06-25,2024-06-25,Good
16343,13495,1524,Closed,Agent38,Category15,Brand0,2024-06-25,2024-06-26,Unoffered
16344,15803,1352,Closed,Agent38,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16345,6549,15921,Closed,Agent14,Category13,Brand0,2024-06-25,2024-06-26,Unoffered
16346,16360,16604,Closed,Agent67,Category260,Brand0,2024-06-25,2024-06-26,Good
16347,7774,13728,Solved,Agent6,Category10,Brand0,2024-06-25,2024-06-27,Unoffered
16348,16883,16345,Solved,Agent5,Category16,Brand0,2024-06-25,2024-06-27,Offered
16349,200,7012,Closed,Agent21,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16350,7173,16003,Closed,Agent30,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16351,13816,10389,Hold,Agent10,Category13,Brand0,2024-06-25,2024-06-25,Bad
16352,15634,2079,Hold,Agent22,Category6,Brand0,2024-06-25,2024-06-25,Unoffered
16353,1739,8029,Hold,Agent14,Category44,Brand0,2024-06-25,2024-06-27,Unoffered
16354,334,11194,Closed,Agent1,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16355,141,17585,Pending,Agent11,Category123,Brand0,2024-06-25,2024-06-25,Unoffered
16356,5244,16545,Closed,Agent10,Category12,Brand0,2024-06-25,2024-06-26,Good
16357,12068,11761,Closed,Agent31,Category44,Brand0,2024-06-25,2024-06-27,Unoffered
16358,227,9745,Closed,Agent10,Category44,Brand0,2024-06-25,2024-06-26,Unoffered
16359,4964,2650,Closed,Agent30,Category82,Brand0,2024-06-25,2024-06-26,Unoffered
16360,2426,1818,Closed,Agent66,Category48,Brand0,2024-06-25,2024-06-26,Unoffered
16361,7046,3276,Hold,Agent11,Category66,Brand0,2024-06-25,2024-06-27,Unoffered
16362,2627,845,Solved,Agent5,Category11,Brand0,2024-06-25,2024-06-25,Unoffered
16363,14511,1948,Closed,Agent66,Category21,Brand0,2024-06-25,2024-06-26,Unoffered
16364,2335,9040,Closed,Agent27,Category49,Brand0,2024-06-25,2024-06-26,Unoffered
16365,868,9554,Solved,Agent5,Category38,Brand0,2024-06-25,2024-06-27,Offered
16366,6465,11551,Closed,Agent31,Category43,Brand0,2024-06-25,2024-06-27,Unoffered
16367,12678,9035,Closed,Agent1,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16368,13613,9413,Closed,Agent21,Category160,Brand0,2024-06-25,2024-06-26,Unoffered
16369,2650,1734,Solved,Agent5,Category11,Brand0,2024-06-25,2024-06-25,Unoffered
16370,12362,2133,Closed,Agent21,Category260,Brand0,2024-06-25,2024-06-26,Good
16371,14074,9819,Closed,Agent30,Category80,Brand0,2024-06-25,2024-06-26,Unoffered
16372,5646,1567,Closed,Agent14,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16373,15614,12486,Closed,Agent21,Category12,Brand0,2024-06-25,2024-06-26,Unoffered
16374,14294,14169,Closed,Agent27,Category49,Brand0,2024-06-25,2024-06-26,Unoffered
16375,9764,1949,Closed,Agent66,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16376,6902,14296,Closed,Agent18,Category49,Brand0,2024-06-25,2024-06-26,Unoffered
16377,14738,7758,Closed,Agent38,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16378,8882,6582,Closed,Agent31,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16379,21,12202,Closed,Agent18,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16380,4509,17364,Closed,Agent27,Category68,Brand0,2024-06-25,2024-06-26,Good
16381,9774,9936,Closed,Agent22,Category26,Brand0,2024-06-25,2024-06-26,Good
16382,12853,16573,Pending,Agent5,Category87,Brand0,2024-06-25,2024-06-27,Unoffered
16383,8579,17478,Open,Agent25,Category146,Brand0,2024-06-25,2024-06-26,Unoffered
16384,10610,15498,Closed,Agent30,Category44,Brand0,2024-06-25,2024-06-26,Unoffered
16385,11185,18076,Closed,Agent32,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16386,11503,15473,Closed,Agent27,Category20,Brand0,2024-06-25,2024-06-26,Unoffered
16387,16061,12736,Closed,Agent21,Category10,Brand0,2024-06-25,2024-06-26,Good
16388,5320,334,Pending,Agent66,Category87,Brand0,2024-06-25,2024-06-27,Unoffered
16389,9656,17078,Closed,Agent13,Category112,Brand0,2024-06-25,2024-06-26,Unoffered
16390,9295,5000,Solved,Agent32,Category4,Brand0,2024-06-25,2024-06-27,Offered
16391,17890,5263,Closed,Agent13,Category67,Brand0,2024-06-25,2024-06-26,Unoffered
16392,8029,17536,Closed,Agent32,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16393,12095,10004,Closed,Agent13,Category112,Brand0,2024-06-25,2024-06-26,Unoffered
16394,15779,13677,Closed,Agent6,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16395,5754,16970,Closed,Agent66,Category45,Brand0,2024-06-25,2024-06-26,Unoffered
16396,9372,11053,Closed,Agent27,Category68,Brand0,2024-06-25,2024-06-26,Unoffered
16397,12165,15183,Closed,Agent66,Category24,Brand0,2024-06-25,2024-06-26,Unoffered
16398,3209,1687,Closed,Agent17,Category21,Brand0,2024-06-25,2024-06-26,Unoffered
16399,3624,5446,Closed,Agent32,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16400,17250,9327,Closed,Agent11,Category67,Brand0,2024-06-25,2024-06-26,Unoffered
16401,6199,2246,Solved,Agent4,Category60,Brand0,2024-06-25,2024-06-27,Good
16402,7491,15174,Solved,Agent25,Category44,Brand0,2024-06-25,2024-06-25,Unoffered
16403,7616,12036,Closed,Agent13,Category247,Brand0,2024-06-25,2024-06-26,Unoffered
16404,14839,3415,Closed,Agent14,Category44,Brand0,2024-06-25,2024-06-26,Unoffered
16405,10379,3208,Closed,Agent14,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16406,9425,15066,Closed,Agent18,Category11,Brand0,2024-06-25,2024-06-26,Good
16407,18253,10987,Closed,Agent10,Category49,Brand0,2024-06-25,2024-06-26,Unoffered
16408,6049,17099,Closed,Agent21,Category48,Brand0,2024-06-25,2024-06-26,Good
16409,900,9800,Closed,Agent17,Category21,Brand0,2024-06-25,2024-06-26,Good
16410,7858,13104,Closed,Agent21,Category14,Brand0,2024-06-25,2024-06-26,Good
16411,4185,1357,Closed,Agent18,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16412,5131,6411,Closed,Agent31,Category44,Brand0,2024-06-25,2024-06-27,Unoffered
16413,10352,9854,Closed,Agent18,Category66,Brand0,2024-06-25,2024-06-26,Unoffered
16414,349,4078,Closed,Agent23,Category13,Brand0,2024-06-25,2024-06-26,Unoffered
16415,16296,16449,Closed,Agent13,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16416,1977,12961,Closed,Agent22,Category13,Brand0,2024-06-25,2024-06-26,Good
16417,11701,8059,Closed,Agent28,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16418,1166,2767,Closed,Agent21,Category16,Brand0,2024-06-25,2024-06-26,Unoffered
16419,18113,13498,Closed,Agent38,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16420,15739,6205,Solved,Agent6,Category5,Brand0,2024-06-25,2024-06-25,Offered
16421,16737,15026,Closed,Agent28,Category31,Brand0,2024-06-25,2024-06-26,Good
16422,17405,11340,Closed,Agent28,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16423,2160,11063,Closed,Agent21,Category74,Brand0,2024-06-25,2024-06-26,Unoffered
16424,1759,439,Closed,Agent13,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16425,6739,3181,Closed,Agent18,Category22,Brand0,2024-06-25,2024-06-26,Good
16426,89,1064,Closed,Agent21,Category48,Brand0,2024-06-25,2024-06-26,Unoffered
16427,8223,2624,Closed,Agent13,Category6,Brand0,2024-06-25,2024-06-26,Good
16428,9705,16659,Closed,Agent7,Category81,Brand0,2024-06-25,2024-06-26,Unoffered
16429,12124,2293,Closed,Agent14,Category11,Brand0,2024-06-25,2024-06-26,Good
16430,14090,11892,Closed,Agent10,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16431,5786,7572,Closed,Agent17,Category41,Brand0,2024-06-25,2024-06-26,Unoffered
16432,7066,16949,Closed,Agent7,Category4,Brand0,2024-06-25,2024-06-26,Good
16433,6589,11222,Closed,Agent14,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16434,6197,9400,Pending,Agent13,Category83,Brand0,2024-06-25,2024-06-25,Unoffered
16435,7192,11935,Closed,Agent21,Category74,Brand0,2024-06-25,2024-06-26,Good
16436,17661,7800,Closed,Agent7,Category60,Brand0,2024-06-25,2024-06-26,Good
16437,2410,3360,Closed,Agent7,Category41,Brand0,2024-06-25,2024-06-26,Unoffered
16438,14453,12642,Solved,Agent34,Category13,Brand0,2024-06-25,2024-06-25,Offered
16439,10606,16777,Hold,Agent47,Category31,Brand0,2024-06-25,2024-06-26,Unoffered
16440,9101,14733,Closed,Agent47,Category261,Brand0,2024-06-25,2024-06-26,Unoffered
16441,16837,16819,Closed,Agent31,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16442,5393,13560,Closed,Agent8,Category5,Brand0,2024-06-25,2024-06-26,Unoffered
16443,9411,14216,Closed,Agent15,Category199,Brand0,2024-06-25,2024-06-26,Good
16444,10896,14800,Closed,Agent31,Category44,Brand0,2024-06-25,2024-06-27,Unoffered
16445,8415,8415,Closed,Agent15,Category50,Brand0,2024-06-25,2024-06-26,Good
16446,1144,6463,Closed,Agent35,Category5,Brand0,2024-06-25,2024-06-26,Unoffered
16447,686,11235,Closed,Agent35,Category0,Brand0,2024-06-25,2024-06-26,Good
16448,1742,6920,Closed,Agent7,Category16,Brand0,2024-06-25,2024-06-26,Good
16449,441,789,Closed,Agent23,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16450,16093,4265,Closed,Agent8,Category113,Brand0,2024-06-25,2024-06-26,Good
16451,8729,5559,Closed,Agent31,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16452,10007,15884,Closed,Agent57,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16453,10926,15256,Closed,Agent31,Category44,Brand0,2024-06-25,2024-06-27,Unoffered
16454,1844,14309,Solved,Agent2,Category144,Brand0,2024-06-25,2024-06-25,Offered
16455,4630,16967,Closed,Agent57,Category100,Brand0,2024-06-25,2024-06-26,Good
16456,11607,13885,Closed,Agent6,Category23,Brand0,2024-06-25,2024-06-26,Unoffered
16457,10370,10487,Solved,Agent4,Category10,Brand0,2024-06-25,2024-06-27,Offered
16458,15828,13505,Solved,Agent46,Category97,Brand0,2024-06-25,2024-06-27,Unoffered
16459,4963,12963,Closed,Agent35,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16460,10198,1814,Closed,Agent8,Category3,Brand0,2024-06-25,2024-06-26,Unoffered
16461,8388,13285,Pending,Agent2,Category13,Brand0,2024-06-25,2024-06-26,Unoffered
16462,7000,13467,Closed,Agent15,Category44,Brand0,2024-06-25,2024-06-26,Unoffered
16463,9781,17563,Closed,Agent12,Category13,Brand0,2024-06-25,2024-06-27,Unoffered
16464,4808,17839,Closed,Agent8,Category0,Brand0,2024-06-25,2024-06-26,Good
16465,17940,11050,Solved,Agent5,Category260,Brand0,2024-06-25,2024-06-25,Unoffered
16466,11781,13671,Closed,Agent7,Category60,Brand0,2024-06-25,2024-06-26,Unoffered
16467,1538,1546,Pending,Agent8,Category7,Brand0,2024-06-25,2024-06-25,Unoffered
16468,1077,2497,Solved,Agent6,Category140,Brand0,2024-06-25,2024-06-27,Offered
16469,8892,3497,Closed,Agent12,Category160,Brand0,2024-06-25,2024-06-26,Good
16470,2251,2431,Solved,Agent5,Category11,Brand0,2024-06-25,2024-06-25,Unoffered
16471,2479,17105,Closed,Agent57,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16472,15315,17132,Closed,Agent35,Category20,Brand0,2024-06-25,2024-06-26,Unoffered
16473,12042,12910,Hold,Agent57,Category6,Brand0,2024-06-25,2024-06-25,Unoffered
16474,18110,8074,Closed,Agent23,Category68,Brand0,2024-06-25,2024-06-27,Unoffered
16475,5947,12459,Closed,Agent23,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16476,8192,3908,Closed,Agent7,Category60,Brand0,2024-06-25,2024-06-26,Good
16477,8216,15254,Solved,Agent5,Category72,Brand0,2024-06-25,2024-06-27,Unoffered
16478,313,5017,Closed,Agent12,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16479,198,5225,Closed,Agent15,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16480,13671,11458,Hold,Agent12,Category96,Brand0,2024-06-25,2024-06-25,Unoffered
16481,16076,10121,Closed,Agent57,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16482,13458,7359,Closed,Agent6,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16483,4922,4,Closed,Agent35,Category54,Brand0,2024-06-25,2024-06-27,Unoffered
16484,16066,5277,Solved,Agent6,Category13,Brand0,2024-06-25,2024-06-25,Unoffered
16485,15800,12148,Closed,Agent7,Category53,Brand0,2024-06-25,2024-06-26,Unoffered
16486,16623,17724,Solved,Agent9,Category12,Brand0,2024-06-25,2024-06-27,Unoffered
16487,1964,5704,Closed,Agent39,Category22,Brand0,2024-06-25,2024-06-26,Unoffered
16488,18155,14691,Closed,Agent12,Category61,Brand0,2024-06-25,2024-06-26,Unoffered
16489,14190,4108,Solved,Agent34,Category27,Brand0,2024-06-25,2024-06-26,Good
16490,1759,6576,Closed,Agent7,Category53,Brand0,2024-06-25,2024-06-26,Unoffered
16491,15045,10016,Closed,Agent6,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16492,10595,1703,Closed,Agent8,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16493,13291,11748,Closed,Agent9,Category82,Brand0,2024-06-25,2024-06-26,Unoffered
16494,17395,18035,Closed,Agent9,Category136,Brand0,2024-06-25,2024-06-26,Unoffered
16495,7819,1694,Closed,Agent8,Category12,Brand0,2024-06-25,2024-06-26,Unoffered
16496,10736,18224,Solved,Agent4,Category16,Brand0,2024-06-25,2024-06-27,Unoffered
16497,13358,6020,Solved,Agent6,Category4,Brand0,2024-06-25,2024-06-27,Offered
16498,7930,760,Pending,Agent56,Category26,Brand0,2024-06-25,2024-06-25,Unoffered
16499,6681,14660,Closed,Agent9,Category6,Brand0,2024-06-25,2024-06-26,Unoffered
16500,3689,453,Closed,Agent8,Category105,Brand0,2024-06-25,2024-06-26,Unoffered
16501,7915,14383,Closed,Agent35,Category5,Brand0,2024-06-25,2024-06-26,Unoffered
16502,17498,14928,Closed,Agent23,Category154,Brand0,2024-06-25,2024-06-26,Unoffered
16503,5406,7880,Closed,Agent15,Category23,Brand0,2024-06-25,2024-06-26,Good
16504,9234,17511,Solved,Agent19,Category11,Brand0,2024-06-25,2024-06-26,Offered
16505,18144,16372,Hold,Agent10,Category52,Brand0,2024-06-25,2024-06-26,Unoffered
16506,17667,12185,Closed,Agent10,Category94,Brand0,2024-06-25,2024-06-26,Good
16507,11562,2354,Closed,Agent6,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16508,15111,10321,Hold,Agent34,Category126,Brand0,2024-06-25,2024-06-25,Unoffered
16509,1754,8075,Closed,Agent35,Category20,Brand0,2024-06-25,2024-06-26,Good
16510,1694,6284,Closed,Agent23,Category41,Brand0,2024-06-25,2024-06-26,Unoffered
16511,12623,809,Closed,Agent8,Category21,Brand0,2024-06-25,2024-06-26,Unoffered
16512,6276,9326,Closed,Agent9,Category73,Brand0,2024-06-25,2024-06-26,Good
16513,2832,12803,Closed,Agent42,Category21,Brand0,2024-06-25,2024-06-26,Unoffered
16514,1589,16119,Closed,Agent17,Category31,Brand0,2024-06-25,2024-06-26,Unoffered
16515,5690,3278,Open,Agent40,Category183,Brand0,2024-06-25,2024-06-27,Bad
16516,8242,675,Closed,Agent28,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16517,15753,11457,Closed,Agent40,Category260,Brand0,2024-06-25,2024-06-26,Good
16518,8542,3923,Closed,Agent31,Category23,Brand0,2024-06-25,2024-06-27,Unoffered
16519,424,6244,Closed,Agent14,Category5,Brand0,2024-06-25,2024-06-26,Good
16520,5455,6221,Closed,Agent28,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16521,9433,15802,Hold,Agent42,Category83,Brand0,2024-06-25,2024-06-25,Good
16522,6191,5323,Closed,Agent17,Category13,Brand0,2024-06-25,2024-06-26,Good
16523,13858,2022,Closed,Agent22,Category28,Brand0,2024-06-25,2024-06-26,Unoffered
16524,11216,1324,Closed,Agent22,Category107,Brand0,2024-06-25,2024-06-26,Good
16525,5820,4616,Closed,Agent28,Category112,Brand0,2024-06-25,2024-06-26,Good
16526,12701,5532,Closed,Agent14,Category28,Brand0,2024-06-25,2024-06-26,Unoffered
16527,13264,17689,Closed,Agent9,Category18,Brand0,2024-06-25,2024-06-26,Unoffered
16528,734,5647,Solved,Agent15,Category83,Brand0,2024-06-25,2024-06-25,Bad
16529,8406,5560,Closed,Agent28,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16530,4137,190,Closed,Agent14,Category260,Brand0,2024-06-25,2024-06-26,Good
16531,10511,11802,Closed,Agent12,Category41,Brand0,2024-06-25,2024-06-26,Unoffered
16532,5957,2762,Closed,Agent8,Category12,Brand0,2024-06-25,2024-06-26,Unoffered
16533,7786,9131,Closed,Agent15,Category21,Brand0,2024-06-25,2024-06-26,Good
16534,9850,17291,Pending,Agent1,Category28,Brand0,2024-06-25,2024-06-26,Unoffered
16535,15018,1315,Closed,Agent6,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16536,2240,17561,Solved,Agent2,Category13,Brand0,2024-06-25,2024-06-28,Unoffered
16537,7211,5725,Solved,Agent56,Category3,Brand0,2024-06-25,2024-06-25,Offered
16538,18184,16720,Closed,Agent47,Category199,Brand0,2024-06-25,2024-06-26,Unoffered
16539,2950,14794,Closed,Agent7,Category60,Brand0,2024-06-25,2024-06-26,Good
16540,4382,5507,Closed,Agent28,Category3,Brand0,2024-06-25,2024-06-26,Unoffered
16541,18191,17861,Closed,Agent9,Category7,Brand0,2024-06-25,2024-06-26,Good
16542,8448,13250,Closed,Agent42,Category12,Brand0,2024-06-25,2024-06-26,Unoffered
16543,9135,12167,Closed,Agent14,Category5,Brand0,2024-06-25,2024-06-26,Unoffered
16544,17666,9306,Pending,Agent35,Category5,Brand0,2024-06-25,2024-06-25,Unoffered
16545,1381,8566,Hold,Agent7,Category64,Brand0,2024-06-25,2024-06-26,Good
16546,10460,2887,Solved,Agent10,Category23,Brand0,2024-06-25,2024-06-26,Unoffered
16547,70,15711,Closed,Agent22,Category1,Brand0,2024-06-25,2024-06-26,Unoffered
16548,12226,11489,Closed,Agent7,Category23,Brand0,2024-06-25,2024-06-26,Unoffered
16549,2022,4956,Closed,Agent14,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16550,17107,13486,Hold,Agent15,Category112,Brand0,2024-06-25,2024-06-25,Bad
16551,17812,17528,Closed,Agent39,Category28,Brand0,2024-06-25,2024-06-26,Unoffered
16552,10041,3927,Solved,Agent25,Category38,Brand0,2024-06-25,2024-06-27,Offered
16553,11101,13034,Closed,Agent28,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16554,4694,10468,Closed,Agent10,Category4,Brand0,2024-06-25,2024-06-27,Unoffered
16555,9640,925,Solved,Agent56,Category3,Brand0,2024-06-25,2024-06-25,Unoffered
16556,9114,7612,Solved,Agent46,Category13,Brand0,2024-06-25,2024-06-25,Unoffered
16557,13991,13325,Closed,Agent12,Category12,Brand0,2024-06-25,2024-06-26,Unoffered
16558,13219,8119,Hold,Agent5,Category13,Brand0,2024-06-25,2024-06-27,Unoffered
16559,15242,5459,Hold,Agent56,Category143,Brand0,2024-06-25,2024-06-27,Unoffered
16560,15285,3310,Hold,Agent28,Category24,Brand0,2024-06-25,2024-06-25,Unoffered
16561,3466,4730,Closed,Agent9,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16562,7308,13600,Solved,Agent56,Category11,Brand0,2024-06-25,2024-06-25,Offered
16563,15702,9355,Closed,Agent12,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16564,1622,1681,Solved,Agent2,Category4,Brand0,2024-06-25,2024-06-28,Unoffered
16565,3516,14031,Closed,Agent8,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16566,17244,13180,Solved,Agent56,Category260,Brand0,2024-06-25,2024-06-27,Good
16567,4141,1803,Closed,Agent8,Category8,Brand0,2024-06-25,2024-06-26,Unoffered
16568,2790,15674,Closed,Agent35,Category10,Brand0,2024-06-25,2024-06-26,Unoffered
16569,8022,12116,Closed,Agent22,Category68,Brand0,2024-06-25,2024-06-26,Good
16570,2240,16051,Closed,Agent47,Category241,Brand0,2024-06-25,2024-06-26,Unoffered
16571,1728,5238,Closed,Agent12,Category38,Brand0,2024-06-25,2024-06-26,Good
16572,340,16566,Closed,Agent8,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16573,3331,7524,Solved,Agent56,Category15,Brand0,2024-06-25,2024-06-25,Offered
16574,5540,14235,Closed,Agent14,Category260,Brand0,2024-06-25,2024-06-26,Good
16575,12045,13326,Closed,Agent15,Category66,Brand0,2024-06-25,2024-06-26,Good
16576,7399,11141,Closed,Agent15,Category112,Brand0,2024-06-25,2024-06-26,Unoffered
16577,10135,17547,Closed,Agent8,Category76,Brand0,2024-06-25,2024-06-26,Unoffered
16578,14710,9180,Closed,Agent57,Category169,Brand0,2024-06-25,2024-06-26,Unoffered
16579,10033,12473,Closed,Agent57,Category64,Brand0,2024-06-25,2024-06-26,Good
16580,4578,17793,Closed,Agent42,Category5,Brand0,2024-06-25,2024-06-26,Good
16581,8907,1252,Closed,Agent35,Category24,Brand0,2024-06-25,2024-06-26,Good
16582,6647,7578,Closed,Agent35,Category24,Brand0,2024-06-25,2024-06-26,Good
16583,10434,7461,Closed,Agent22,Category38,Brand0,2024-06-25,2024-06-26,Good
16584,11613,14790,Closed,Agent17,Category218,Brand0,2024-06-25,2024-06-26,Unoffered
16585,9542,15101,Closed,Agent42,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16586,4148,9327,Closed,Agent10,Category13,Brand0,2024-06-25,2024-06-26,Good
16587,4371,7684,Solved,Agent56,Category15,Brand0,2024-06-25,2024-06-27,Offered
16588,8035,68,Closed,Agent18,Category260,Brand0,2024-06-25,2024-06-26,Unoffered
16589,18000,4806,Solved,Agent56,Category113,Brand0,2024-06-25,2024-06-27,Offered
16590,12513,2078,Closed,Agent18,Category169,Brand0,2024-06-25,2024-06-26,Good
16591,6322,3744,Hold,Agent30,Category267,Brand0,2024-06-25,2024-06-26,Good
16592,17300,5331,Solved,Agent4,Category260,Brand0,2024-06-25,2024-06-27,Good
16593,5683,12797,Closed,Agent8,Category1,Brand0,2024-06-25,2024-06-26,Unoffered
16594,15999,6242,Closed,Agent28,Category260,Brand0,2024-06-25,2024-06-26,Good
16595,13736,13029,Closed,Agent7,Category20,Brand0,2024-06-25,2024-06-26,Unoffered
16596,5396,17342,Closed,Agent56,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16597,17584,9041,Closed,Agent15,Category27,Brand0,2024-06-25,2024-06-26,Good
16598,16707,16478,Closed,Agent8,Category94,Brand0,2024-06-25,2024-06-26,Unoffered
16599,12707,17071,Closed,Agent18,Category5,Brand0,2024-06-25,2024-06-26,Unoffered
16600,3184,10897,Open,Agent14,Category203,Brand0,2024-06-25,2024-06-27,Unoffered
16601,9151,3746,Closed,Agent17,Category218,Brand0,2024-06-25,2024-06-26,Good
16602,13947,6392,Closed,Agent17,Category22,Brand0,2024-06-25,2024-06-26,Good
16603,5726,15846,Closed,Agent8,Category14,Brand0,2024-06-25,2024-06-26,Unoffered
16604,7616,3150,Closed,Agent66,Category260,Brand0,2024-06-25,2024-06-26,Good
16605,5764,11660,Closed,Agent14,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16606,8592,15089,Closed,Agent22,Category21,Brand0,2024-06-25,2024-06-26,Unoffered
16607,16690,16212,Solved,Agent42,Category11,Brand0,2024-06-25,2024-06-27,Unoffered
16608,12482,17169,Closed,Agent38,Category4,Brand0,2024-06-25,2024-06-26,Unoffered
16609,6697,407,Closed,Agent28,Category38,Brand0,2024-06-25,2024-06-26,Unoffered
16610,14874,861,Pending,Agent7,Category36,Brand0,2024-06-25,2024-06-26,Unoffered
16611,9017,17559,Closed,Agent7,Category4,Brand0,2024-06-25,2024-06-26,Unoffered
16612,10639,14439,Closed,Agent31,Category23,Brand0,2024-06-25,2024-06-27,Unoffered
16613,11791,9024,Closed,Agent22,Category24,Brand0,2024-06-25,2024-06-26,Unoffered
16614,15256,11099,Closed,Agent66,Category72,Brand0,2024-06-25,2024-06-27,Unoffered
16615,14140,1519,Closed,Agent11,Category83,Brand0,2024-06-25,2024-06-26,Unoffered
16616,12085,9102,Closed,Agent35,Category16,Brand0,2024-06-25,2024-06-26,Unoffered
16617,10501,7165,Closed,Agent39,Category79,Brand0,2024-06-25,2024-06-26,Unoffered
16618,3607,4591,Pending,Agent35,Category27,Brand0,2024-06-25,2024-06-26,Unoffered
16619,13684,387,Closed,Agent39,Category13,Brand0,2024-06-25,2024-06-26,Unoffered
16620,11603,10745,Pending,Agent56,Category3,Brand0,2024-06-25,2024-06-27,Unoffered
16621,2232,7548,Closed,Agent8,Category11,Brand0,2024-06-25,2024-06-26,Unoffered
16622,7493,14780,Closed,Agent35,Category3,Brand0,2024-06-25,2024-06-26,Unoffered
16623,10679,154,Closed,Agent8,Category3,Brand0,2024-06-25,2024-06-26,Good
16624,10247,10900,Closed,Agent66,Category85,Brand0,2024-06-25,2024-06-26,Good
16625,13022,4828,Hold,Agent57,Category41,Brand0,2024-06-25,2024-06-25,Unoffered
16626,5449,7047,Closed,Agent14,Category13,Brand0,2024-06-25,2024-06-26,Good
16627,3785,16821,Hold,Agent14,Category134,Brand0,2024-06-25,2024-06-25,Unoffered
16628,6105,9944,Closed,Agent11,Category13,Brand0,2024-06-25,2024-06-26,Unoffered
16629,17587,17931,Closed,Agent18,Category13,Brand0,2024-06-25,2024-06-26,Good
